{'start_at': '2020-05-19 00:00:00', 'end_at': '2020-05-20 00:00:00', 'session time': 65.35364198684692, 'num of subs': 584, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 63.60325384140015, 'persisted submissions in': 1.7500581741333008}
{'start_at': '2020-05-20 00:00:00', 'end_at': '2020-05-21 00:00:00', 'session time': 0.2650430202484131, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.2648651599884033, 'persisted submissions in': 2.193450927734375e-05}
{'start_at': '2020-05-21 00:00:00', 'end_at': '2020-05-22 00:00:00', 'session time': 0.19170713424682617, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.19138407707214355, 'persisted submissions in': 2.193450927734375e-05}
{'start_at': '2020-05-22 00:00:00', 'end_at': '2020-05-23 00:00:00', 'session time': 0.1950981616973877, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.19486212730407715, 'persisted submissions in': 3.0040740966796875e-05}
{'start_at': '2020-05-18 00:00:00', 'end_at': '2020-05-19 00:00:00', 'session time': 123.37473201751709, 'num of subs': 681, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 121.35682797431946, 'persisted submissions in': 2.0176949501037598}
{'start_at': '2020-05-19 00:00:00', 'end_at': '2020-05-20 00:00:00', 'session time': 1.687971830368042, 'num of subs': 584, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0024766921997070312, 'persisted submissions in': 1.6853420734405518}
{'start_at': '2020-05-20 00:00:00', 'end_at': '2020-05-21 00:00:00', 'session time': 0.0027937889099121094, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0026400089263916016, 'persisted submissions in': 8.821487426757812e-06}
{'start_at': '2020-05-21 00:00:00', 'end_at': '2020-05-22 00:00:00', 'session time': 0.0023691654205322266, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0022430419921875, 'persisted submissions in': 5.0067901611328125e-06}
{'start_at': '2020-05-22 00:00:00', 'end_at': '2020-05-23 00:00:00', 'session time': 0.0030639171600341797, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.002941131591796875, 'persisted submissions in': 9.059906005859375e-06}
{'start_at': '2020-05-23 00:00:00', 'end_at': '2020-05-24 00:00:00', 'session time': 0.16703486442565918, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.16692280769348145, 'persisted submissions in': 1.2874603271484375e-05}
{'start_at': '2020-05-24 00:00:00', 'end_at': '2020-05-25 00:00:00', 'session time': 0.18293380737304688, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.18273425102233887, 'persisted submissions in': 1.6689300537109375e-05}
{'start_at': '2020-05-25 00:00:00', 'end_at': '2020-05-26 00:00:00', 'session time': 0.18056225776672363, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.1802959442138672, 'persisted submissions in': 1.9073486328125e-05}
{'start_at': '2020-05-26 00:00:00', 'end_at': '2020-05-27 00:00:00', 'session time': 0.18375587463378906, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.18352985382080078, 'persisted submissions in': 1.7881393432617188e-05}
{'start_at': '2020-05-27 00:00:00', 'end_at': '2020-05-28 00:00:00', 'session time': 0.1834850311279297, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.183258056640625, 'persisted submissions in': 1.621246337890625e-05}
{'start_at': '2020-05-28 00:00:00', 'end_at': '2020-05-29 00:00:00', 'session time': 66.06886506080627, 'num of subs': 609, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 64.25698137283325, 'persisted submissions in': 1.8116862773895264}
{'start_at': '2020-05-23 00:00:00', 'end_at': '2020-05-24 00:00:00', 'session time': 94.85991501808167, 'num of subs': 258, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 94.06876707077026, 'persisted submissions in': 0.7908082008361816}
{'start_at': '2020-05-24 00:00:00', 'end_at': '2020-05-25 00:00:00', 'session time': 0.002629995346069336, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0024759769439697266, 'persisted submissions in': 6.9141387939453125e-06}
{'start_at': '2020-05-25 00:00:00', 'end_at': '2020-05-26 00:00:00', 'session time': 0.002156972885131836, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0020520687103271484, 'persisted submissions in': 7.152557373046875e-06}
{'start_at': '2020-05-26 00:00:00', 'end_at': '2020-05-27 00:00:00', 'session time': 0.003159046173095703, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0030281543731689453, 'persisted submissions in': 1.5020370483398438e-05}
{'start_at': '2020-05-27 00:00:00', 'end_at': '2020-05-28 00:00:00', 'session time': 0.003695249557495117, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.003454923629760742, 'persisted submissions in': 8.821487426757812e-06}
{'start_at': '2020-05-28 00:00:00', 'end_at': '2020-05-29 00:00:00', 'session time': 1.7751507759094238, 'num of subs': 609, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0029218196868896484, 'persisted submissions in': 1.7720799446105957}
{'start_at': '2020-05-29 00:00:00', 'end_at': '2020-05-30 00:00:00', 'session time': 46.76474595069885, 'num of subs': 514, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 45.17359018325806, 'persisted submissions in': 1.5909979343414307}
{'start_at': '2020-05-30 00:00:00', 'end_at': '2020-05-31 00:00:00', 'session time': 0.18882203102111816, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.18860888481140137, 'persisted submissions in': 2.5033950805664062e-05}
{'start_at': '2020-05-31 00:00:00', 'end_at': '2020-06-01 00:00:00', 'session time': 45.13204622268677, 'num of subs': 331, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 44.15453505516052, 'persisted submissions in': 0.9771099090576172}
{'start_at': '2020-05-29 00:00:00', 'end_at': '2020-05-30 00:00:00', 'session time': 129.20709705352783, 'num of subs': 514, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 127.39375424385071, 'persisted submissions in': 1.8131968975067139}
{'start_at': '2020-05-30 00:00:00', 'end_at': '2020-05-31 00:00:00', 'session time': 0.002835988998413086, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0026857852935791016, 'persisted submissions in': 6.9141387939453125e-06}
{'start_at': '2020-05-31 00:00:00', 'end_at': '2020-06-01 00:00:00', 'session time': 56.587483167648315, 'num of subs': 331, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.001959085464477539, 'persisted submissions in': 56.58542490005493}
{'start_at': '2020-05-31 00:00:00', 'end_at': '2020-06-01 00:00:00', 'session time': 0.9354910850524902, 'num of subs': 331, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.002385854721069336, 'persisted submissions in': 0.9324169158935547}
{'start_at': '2020-06-01 00:00:00', 'end_at': '2020-06-02 00:00:00', 'session time': 43.87882900238037, 'num of subs': 491, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 42.368070125579834, 'persisted submissions in': 1.5105979442596436}
{'start_at': '2020-06-02 00:00:00', 'end_at': '2020-06-03 00:00:00', 'session time': 43.50062394142151, 'num of subs': 522, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 41.944737911224365, 'persisted submissions in': 1.5556890964508057}
{'start_at': '2020-06-03 00:00:00', 'end_at': '2020-06-04 00:00:00', 'session time': 45.77262496948242, 'num of subs': 504, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 44.252070903778076, 'persisted submissions in': 1.5203850269317627}
{'start_at': '2020-06-04 00:00:00', 'end_at': '2020-06-05 00:00:00', 'session time': 47.21575593948364, 'num of subs': 455, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 45.82279181480408, 'persisted submissions in': 1.3927862644195557}
{'start_at': '2020-06-05 00:00:00', 'end_at': '2020-06-06 00:00:00', 'session time': 45.52944612503052, 'num of subs': 758, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 43.243309020996094, 'persisted submissions in': 2.2859368324279785}
{'start_at': '2020-06-06 00:00:00', 'end_at': '2020-06-07 00:00:00', 'session time': 42.4094820022583, 'num of subs': 237, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 41.64843416213989, 'persisted submissions in': 0.7608809471130371}
